image_path,true_label,category,format,mean_score,min_score,max_score,score_std,score_range,raw_label_votes,resolution_flip_count,consistency_status,final_label,is_correct_when_definite,decision_reason,raw_label_at_0_15,raw_score_at_0_15,has_exif,status,warning_count
data\test_images\legacy\day8_small_30\real\real_004.jpg,real,day8_small_30,jpg,0.160026,0.114496,0.219579,0.039734,0.105083,"{""ai"": 2, ""real"": 2}",1,score_unstable,uncertain,,resolution_flip,ai,0.219579,false,success,0
data\test_images\legacy\day8_small_30\real\real_005.jpg,real,day8_small_30,jpg,0.159994,0.137123,0.220945,0.035305,0.083822,"{""ai"": 1, ""real"": 3}",1,score_unstable,uncertain,,resolution_flip,ai,0.220945,true,success,0
data\test_images\legacy\day8_small_30\real\real_006.jpg,real,day8_small_30,jpg,0.137943,0.119021,0.167131,0.018132,0.04811,"{""ai"": 1, ""real"": 3}",1,label_flip,uncertain,,near_threshold_band,ai,0.167131,false,success,0
data\test_images\legacy\day8_small_30\real\real_007.jpg,real,day8_small_30,jpg,0.158179,0.149587,0.165538,0.00629,0.015951,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.149587,false,success,0
data\test_images\legacy\day8_small_30\real\real_008.jpg,real,day8_small_30,jpg,0.151311,0.138499,0.166162,0.01056,0.027663,"{""ai"": 2, ""real"": 2}",1,label_flip,uncertain,,weak_vote_majority,real,0.138499,false,success,0
data\test_images\legacy\day8_small_30\real\real_009.jpg,real,day8_small_30,jpg,0.170854,0.141515,0.18784,0.017806,0.046325,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.141515,false,success,0
data\test_images\legacy\day8_small_30\real\real_010.jpg,real,day8_small_30,jpg,0.207338,0.20245,0.212267,0.003902,0.009817,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.20245,false,success,0
data\test_images\legacy\day8_small_30\real\real_011.jpg,real,day8_small_30,jpg,0.168934,0.146013,0.187066,0.014932,0.041053,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.146013,true,success,0
data\test_images\legacy\day8_small_30\real\real_012.jpg,real,day8_small_30,jpg,0.162537,0.117578,0.182694,0.026225,0.065116,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.117578,true,success,0
data\test_images\legacy\day8_small_30\real\real_013.jpg,real,day8_small_30,jpg,0.170593,0.1499,0.222499,0.03004,0.072599,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,ai,0.222499,true,success,0
data\test_images\legacy\day8_small_30\real\real_014.jpg,real,day8_small_30,jpg,0.213086,0.130118,0.245953,0.048074,0.115835,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.130118,true,success,0
data\test_images\legacy\day8_small_30\real\real_015.jpg,real,day8_small_30,jpg,0.153154,0.133884,0.202338,0.028518,0.068454,"{""ai"": 1, ""real"": 3}",1,score_unstable,uncertain,,resolution_flip,ai,0.202338,true,success,0
data\test_images\legacy\day8_small_30\real\real_016.jpg,real,day8_small_30,jpg,0.175359,0.096813,0.2134,0.046152,0.116587,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.096813,true,success,0
data\test_images\legacy\day8_small_30\real\real_017.jpg,real,day8_small_30,jpg,0.188343,0.147026,0.211604,0.024566,0.064578,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.147026,true,success,0
data\test_images\legacy\day8_small_30\real\real_018.jpg,real,day8_small_30,jpg,0.209197,0.098813,0.255125,0.064033,0.156312,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.098813,true,success,0
data\test_images\legacy\day8_small_30\real\real_019.jpg,real,day8_small_30,jpg,0.237414,0.170343,0.264113,0.038921,0.09377,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_std,ai,0.170343,true,success,0
data\test_images\legacy\day8_small_30\real\real_020.jpg,real,day8_small_30,jpg,0.156289,0.112877,0.177322,0.025488,0.064445,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.112877,true,success,0
data\test_images\legacy\day8_small_30\real\real_021.jpg,real,day8_small_30,jpg,0.144621,0.128059,0.174747,0.018162,0.046688,"{""ai"": 1, ""real"": 3}",1,label_flip,uncertain,,near_threshold_band,ai,0.174747,false,success,0
data\test_images\legacy\day8_small_30\real\real_022.jpg,real,day8_small_30,jpg,0.238609,0.22562,0.246329,0.007802,0.020709,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.22562,false,success,0
data\test_images\legacy\day8_small_30\real\real_023.jpg,real,day8_small_30,jpg,0.18908,0.179521,0.19567,0.00608,0.016149,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.179521,false,success,0
data\test_images\legacy\day8_small_30\real\real_024.jpg,real,day8_small_30,jpg,0.168916,0.142203,0.201085,0.02206,0.058882,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.142203,false,success,0
data\test_images\legacy\day8_small_30\real\real_025.jpg,real,day8_small_30,jpg,0.245733,0.21773,0.25852,0.016619,0.04079,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.21773,false,success,0
data\test_images\legacy\day8_small_30\real\real_026.jpg,real,day8_small_30,jpg,0.218509,0.196612,0.229402,0.01325,0.03279,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.196612,false,success,0
data\test_images\legacy\day8_small_30\real\real_027.jpg,real,day8_small_30,jpg,0.254982,0.247401,0.262199,0.005359,0.014798,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.262199,false,success,0
data\test_images\legacy\day8_small_30\real\real_028.jpg,real,day8_small_30,jpg,0.256439,0.249522,0.262213,0.004627,0.012691,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.262213,false,success,0
data\test_images\legacy\day8_small_30\real\real_029.jpg,real,day8_small_30,jpg,0.198112,0.160616,0.219881,0.022882,0.059265,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.160616,false,success,0
data\test_images\legacy\day8_small_30\real\real_030.jpg,real,day8_small_30,jpg,0.214282,0.179893,0.228971,0.020118,0.049078,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.228971,true,success,0
