image_id,label,scene_type,variant,current_filename,current_format,resolution_type,score,final_label,source_difficulty,source_difficulty_source,source_difficulty_reason,variant_difficulty,variant_difficulty_source,variant_difficulty_reason,review_reason,stability_issue_type,needs_manual_review,source_path
ai_098,ai,people_partial,png_long1024,ai_098_people_partial_png_long1024.png,png,long1024,0.163363,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_098_people_partial_png_long1024.png
ai_098,ai,people_partial,png_long768,ai_098_people_partial_png_long768.png,png,long768,0.153544,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_098_people_partial_png_long768.png
ai_098,ai,people_partial,png_long512,ai_098_people_partial_png_long512.png,png,long512,0.144879,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_098_people_partial_png_long512.png
ai_098,ai,people_partial,jpg_q95_long1024,ai_098_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.167685,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_098_people_partial_jpg_q95_long1024.jpg
ai_098,ai,people_partial,jpg_q95_long768,ai_098_people_partial_jpg_q95_long768.jpg,jpg,long768,0.155542,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_098_people_partial_jpg_q95_long768.jpg
ai_098,ai,people_partial,jpg_q95_long512,ai_098_people_partial_jpg_q95_long512.jpg,jpg,long512,0.145131,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_098_people_partial_jpg_q95_long512.jpg
ai_099,ai,people_partial,png_long1024,ai_099_people_partial_png_long1024.png,png,long1024,0.206731,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_099_people_partial_png_long1024.png
ai_099,ai,people_partial,png_long768,ai_099_people_partial_png_long768.png,png,long768,0.225776,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_099_people_partial_png_long768.png
ai_099,ai,people_partial,png_long512,ai_099_people_partial_png_long512.png,png,long512,0.231630,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_099_people_partial_png_long512.png
ai_099,ai,people_partial,jpg_q95_long1024,ai_099_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.209529,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_099_people_partial_jpg_q95_long1024.jpg
ai_099,ai,people_partial,jpg_q95_long768,ai_099_people_partial_jpg_q95_long768.jpg,jpg,long768,0.227497,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_099_people_partial_jpg_q95_long768.jpg
ai_099,ai,people_partial,jpg_q95_long512,ai_099_people_partial_jpg_q95_long512.jpg,jpg,long512,0.232991,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_099_people_partial_jpg_q95_long512.jpg
ai_100,ai,people_partial,png_long1024,ai_100_people_partial_png_long1024.png,png,long1024,0.138913,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_100_people_partial_png_long1024.png
ai_100,ai,people_partial,png_long768,ai_100_people_partial_png_long768.png,png,long768,0.139393,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_100_people_partial_png_long768.png
ai_100,ai,people_partial,png_long512,ai_100_people_partial_png_long512.png,png,long512,0.142252,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_100_people_partial_png_long512.png
ai_100,ai,people_partial,jpg_q95_long1024,ai_100_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.138945,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_100_people_partial_jpg_q95_long1024.jpg
ai_100,ai,people_partial,jpg_q95_long768,ai_100_people_partial_jpg_q95_long768.jpg,jpg,long768,0.140131,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_100_people_partial_jpg_q95_long768.jpg
ai_100,ai,people_partial,jpg_q95_long512,ai_100_people_partial_jpg_q95_long512.jpg,jpg,long512,0.142887,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_100_people_partial_jpg_q95_long512.jpg
real_001,real,food_retail,png_long1024,real_001_food_retail_png_long1024.png,png,long1024,0.182970,ai,hard,baseline_score,Real native score near decision boundary.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_001_food_retail_png_long1024.png
real_001,real,food_retail,png_long768,real_001_food_retail_png_long768.png,png,long768,0.187784,ai,hard,baseline_score,Real native score near decision boundary.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_001_food_retail_png_long768.png
real_001,real,food_retail,png_long512,real_001_food_retail_png_long512.png,png,long512,0.189183,ai,hard,baseline_score,Real native score near decision boundary.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_001_food_retail_png_long512.png
real_001,real,food_retail,jpg_q95_long1024,real_001_food_retail_jpg_q95_long1024.jpg,jpg,long1024,0.184463,ai,hard,baseline_score,Real native score near decision boundary.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_001_food_retail_jpg_q95_long1024.jpg
real_001,real,food_retail,jpg_q95_long768,real_001_food_retail_jpg_q95_long768.jpg,jpg,long768,0.189150,ai,hard,baseline_score,Real native score near decision boundary.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_001_food_retail_jpg_q95_long768.jpg
real_001,real,food_retail,jpg_q95_long512,real_001_food_retail_jpg_q95_long512.jpg,jpg,long512,0.190400,ai,hard,baseline_score,Real native score near decision boundary.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_001_food_retail_jpg_q95_long512.jpg
real_002,real,food_retail,png_long1024,real_002_food_retail_png_long1024.png,png,long1024,0.168465,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_002_food_retail_png_long1024.png
real_002,real,food_retail,png_long768,real_002_food_retail_png_long768.png,png,long768,0.173177,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_002_food_retail_png_long768.png
real_002,real,food_retail,png_long512,real_002_food_retail_png_long512.png,png,long512,0.181198,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_002_food_retail_png_long512.png
real_002,real,food_retail,jpg_q95_long1024,real_002_food_retail_jpg_q95_long1024.jpg,jpg,long1024,0.169114,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_002_food_retail_jpg_q95_long1024.jpg
real_002,real,food_retail,jpg_q95_long768,real_002_food_retail_jpg_q95_long768.jpg,jpg,long768,0.174711,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_002_food_retail_jpg_q95_long768.jpg
real_002,real,food_retail,jpg_q95_long512,real_002_food_retail_jpg_q95_long512.jpg,jpg,long512,0.182870,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_002_food_retail_jpg_q95_long512.jpg
real_003,real,food_retail,png_long1024,real_003_food_retail_png_long1024.png,png,long1024,0.132330,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_003_food_retail_png_long1024.png
real_003,real,food_retail,png_long768,real_003_food_retail_png_long768.png,png,long768,0.135639,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_003_food_retail_png_long768.png
real_003,real,food_retail,png_long512,real_003_food_retail_png_long512.png,png,long512,0.140338,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_003_food_retail_png_long512.png
real_003,real,food_retail,jpg_q95_long1024,real_003_food_retail_jpg_q95_long1024.jpg,jpg,long1024,0.130898,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_003_food_retail_jpg_q95_long1024.jpg
real_003,real,food_retail,jpg_q95_long768,real_003_food_retail_jpg_q95_long768.jpg,jpg,long768,0.136516,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_003_food_retail_jpg_q95_long768.jpg
real_003,real,food_retail,jpg_q95_long512,real_003_food_retail_jpg_q95_long512.jpg,jpg,long512,0.142308,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_003_food_retail_jpg_q95_long512.jpg
